Age,DistanceFromHome,JobInvolvement,JobLevel,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,MonthlyIncome,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NoRecentPromotion,StagnationScore,SatisfactionIndex,external_avg_salary,external_job_demand,salary_gap,OverTime_Yes,MaritalStatus_Single,MaritalStatus_Married,IncomeCategory_Medium,IncomeCategory_High,TenureCategory_3-5 years,TenureCategory_6-10 years,TenureCategory_10+ years,Attrition
25,7,1,4,2,3,3,4,3258,2,8,9,6,1,15,2.67,69047.72894688007,12784,65789.72894688007,0,1,0,0,0,0,1,0,1
28,24,3,5,5,4,3,4,18290,4,5,13,9,1,22,4.0,69047.72894688007,12784,50757.72894688007,0,0,1,0,1,1,0,0,0
50,20,3,2,2,1,4,2,9749,3,20,8,0,0,8,2.33,69047.72894688007,12784,59298.72894688007,0,1,0,1,0,0,0,1,0
28,5,3,2,1,4,4,3,8463,0,5,4,1,0,5,3.0,91683.75438596492,139,83220.75438596492,0,1,0,1,0,1,0,0,0
24,43,2,3,4,4,4,2,13961,1,14,9,2,0,11,4.0,69047.72894688007,12784,55086.72894688007,0,0,0,0,1,0,0,1,1
46,19,2,5,1,3,2,2,7419,3,27,8,0,0,8,2.0,69047.72894688007,12784,61628.72894688007,1,0,0,0,0,0,0,1,0
34,15,1,4,4,4,3,3,10091,1,4,4,3,1,7,3.67,69047.72894688007,12784,58956.72894688007,0,0,1,1,0,1,0,0,0
40,18,4,4,4,1,4,3,11064,1,4,11,1,0,12,3.0,102997.714045,2542,91933.714045,1,0,0,1,0,1,0,0,0
49,43,4,4,2,3,1,2,5939,1,8,6,7,1,13,2.0,69047.72894688007,12784,63108.72894688007,0,0,0,0,0,0,1,0,0
35,44,1,5,3,2,4,4,7705,3,29,10,0,0,10,3.0,69047.72894688007,12784,61342.72894688007,0,0,0,1,0,0,0,1,1
59,49,4,4,4,1,2,2,13304,4,18,2,8,1,10,2.33,69047.72894688007,12784,55743.72894688007,1,1,0,1,0,0,0,1,1
41,9,3,5,3,1,2,4,19419,2,18,16,0,0,16,2.0,69047.72894688007,12784,49628.72894688007,0,0,0,0,1,0,0,1,0
58,15,4,2,1,4,1,1,15701,4,8,3,4,1,7,2.0,69047.72894688007,12784,53346.72894688007,1,1,0,0,1,0,1,0,0
59,30,2,3,5,2,1,2,13953,2,25,2,6,1,8,2.67,69047.72894688007,12784,55094.72894688007,1,1,0,0,1,0,0,1,0
30,12,3,2,3,2,2,3,6577,0,5,4,4,1,8,2.33,91683.75438596492,139,85106.75438596492,0,1,0,0,0,1,0,0,0
58,36,2,3,5,1,4,4,13877,4,28,14,8,1,22,3.33,69047.72894688007,12784,55170.72894688007,0,0,1,0,1,0,0,1,0
52,30,2,3,1,3,1,2,4449,2,29,6,3,1,9,1.67,69047.72894688007,12784,64598.72894688007,0,0,0,0,0,0,0,1,0
58,11,3,4,3,1,2,2,5518,3,4,7,6,1,13,2.0,69047.72894688007,12784,63529.72894688007,1,0,0,0,0,1,0,0,0
26,22,3,1,3,2,1,3,4074,3,14,11,0,0,11,2.0,69047.72894688007,12784,64973.72894688007,1,1,0,0,0,0,0,1,1
54,30,1,5,3,1,2,3,8496,2,7,1,4,1,5,2.0,69047.72894688007,12784,60551.72894688007,1,0,1,1,0,0,1,0,0
41,7,4,1,3,2,3,3,3376,1,10,6,0,0,6,2.67,89817.88593023256,119,86441.88593023256,0,0,1,0,0,0,1,0,0
40,48,4,2,4,2,2,2,13657,4,10,13,1,0,14,2.67,69047.72894688007,12784,55390.72894688007,1,1,0,1,0,0,1,0,0
42,49,3,4,1,4,4,3,9463,2,26,9,4,1,13,3.0,69047.72894688007,12784,59584.72894688007,1,1,0,1,0,0,0,1,0
29,31,2,4,4,3,2,1,9291,3,22,10,3,1,13,3.0,69047.72894688007,12784,59756.72894688007,1,0,1,1,0,0,0,1,0
21,10,4,2,1,2,1,3,8932,2,20,5,7,1,12,1.33,69047.72894688007,12784,60115.72894688007,1,0,1,1,0,0,0,1,0
47,15,3,5,5,4,1,2,8504,2,21,6,6,1,12,3.33,69047.72894688007,12784,60543.72894688007,1,0,0,1,0,0,0,1,0
23,3,2,3,1,1,3,2,4816,4,20,11,4,1,15,1.67,102997.714045,2542,98181.714045,0,0,1,0,0,0,0,1,0
54,48,1,3,4,2,2,3,17301,1,18,5,8,1,13,2.67,69047.72894688007,12784,51746.72894688007,1,0,0,0,1,0,0,1,0
45,39,1,5,2,3,2,2,15504,2,4,11,9,1,20,2.33,69047.72894688007,12784,53543.72894688007,1,1,0,0,1,1,0,0,0
33,17,2,2,5,1,4,1,18505,4,13,8,4,1,12,3.33,69047.72894688007,12784,50542.72894688007,1,0,0,0,1,0,0,1,0
29,22,4,3,3,4,1,4,14100,1,14,9,4,1,13,2.67,69047.72894688007,12784,54947.72894688007,0,0,0,0,1,0,0,1,0
42,2,3,3,4,4,3,1,10124,2,20,8,13,1,21,3.67,69047.72894688007,12784,58923.72894688007,1,0,1,1,0,0,0,1,0
51,9,3,5,2,4,1,2,19847,4,29,10,11,1,21,2.33,102997.714045,2542,83150.714045,1,0,0,0,1,0,0,1,0
51,45,3,2,3,4,2,1,4419,1,25,11,7,1,18,3.0,69047.72894688007,12784,64628.72894688007,0,0,1,0,0,0,0,1,0
22,26,3,3,5,1,2,4,8101,3,2,4,6,1,10,2.67,69047.72894688007,12784,60946.72894688007,1,0,0,1,0,0,0,0,0
55,7,3,4,2,3,1,3,3993,2,4,11,2,0,13,2.0,69047.72894688007,12784,65054.72894688007,1,1,0,0,0,1,0,0,0
58,33,1,5,5,1,3,4,7919,4,23,6,4,1,10,3.0,69047.72894688007,12784,61128.72894688007,0,0,1,1,0,0,0,1,0
31,9,4,2,1,2,4,4,15156,4,19,3,0,0,3,2.33,69047.72894688007,12784,53891.72894688007,0,1,0,0,1,0,0,1,1
34,40,4,1,2,2,4,2,18638,2,26,13,2,0,15,2.67,69047.72894688007,12784,50409.72894688007,1,0,1,0,1,0,0,1,0
39,27,3,1,2,2,3,2,6687,3,25,10,8,1,18,2.33,102997.714045,2542,96310.714045,1,0,0,0,0,0,0,1,0
38,22,1,2,3,3,3,2,15611,3,27,6,5,1,11,3.0,102997.714045,2542,87386.714045,0,0,0,0,1,0,0,1,0
42,35,1,3,5,1,1,4,5204,3,6,12,7,1,19,2.33,69047.72894688007,12784,63843.72894688007,1,0,0,0,0,0,1,0,0
41,27,2,5,1,2,3,1,10122,1,14,3,1,0,4,2.0,69047.72894688007,12784,58925.72894688007,1,0,1,1,0,0,0,1,0
24,49,1,1,4,3,3,1,11014,3,14,12,5,1,17,3.33,69047.72894688007,12784,58033.72894688007,1,0,1,1,0,0,0,1,0
54,48,4,1,3,4,1,3,15410,1,8,4,5,1,9,2.67,69047.72894688007,12784,53637.72894688007,0,0,0,0,1,0,1,0,0
57,35,2,3,1,4,2,1,14584,4,6,12,4,1,16,2.33,69047.72894688007,12784,54463.72894688007,1,0,1,0,1,0,1,0,0
30,39,2,5,1,1,3,3,7041,1,17,14,1,0,15,1.67,102997.714045,2542,95956.714045,0,1,0,0,0,0,0,1,0
27,20,3,2,3,4,4,3,9981,1,7,7,0,0,7,3.67,91683.75438596492,139,81702.75438596492,0,1,0,1,0,0,1,0,0
47,17,4,5,2,1,2,3,10293,4,5,13,2,0,15,1.67,102997.714045,2542,92704.714045,1,0,1,1,0,1,0,0,0
52,8,1,5,3,3,2,4,4715,2,27,12,6,1,18,2.67,69047.72894688007,12784,64332.72894688007,0,0,0,0,0,0,0,1,0
36,43,4,2,1,1,4,4,4920,1,11,10,9,1,19,2.0,102997.714045,2542,98077.714045,1,1,0,0,0,0,0,1,0
39,16,2,1,4,1,3,3,16007,1,20,6,4,1,10,2.67,69047.72894688007,12784,53040.72894688007,1,0,0,0,1,0,0,1,0
55,44,1,1,2,1,2,2,16340,1,22,13,5,1,18,1.67,102997.714045,2542,86657.714045,0,0,0,0,1,0,0,1,1
39,41,3,2,1,2,1,1,16971,3,2,1,7,1,8,1.33,69047.72894688007,12784,52076.72894688007,1,1,0,0,1,0,0,0,1
47,38,4,3,1,1,4,2,4148,2,16,11,4,1,15,2.0,69047.72894688007,12784,64899.72894688007,0,0,1,0,0,0,0,1,1
32,36,1,5,1,1,3,3,4584,4,6,6,5,1,11,1.67,69047.72894688007,12784,64463.72894688007,0,1,0,0,0,0,1,0,0
45,24,3,1,3,4,2,1,6416,2,27,14,7,1,21,3.0,69047.72894688007,12784,62631.72894688007,1,0,1,0,0,0,0,1,0
37,31,2,2,3,2,3,1,11691,4,6,11,3,1,14,2.67,69047.72894688007,12784,57356.72894688007,1,0,1,1,0,0,1,0,0
46,15,3,5,2,4,1,3,19081,5,4,2,0,0,2,2.33,69047.72894688007,12784,49966.72894688007,0,0,1,0,1,1,0,0,0
56,31,3,3,2,2,1,1,4200,1,6,10,5,1,15,1.67,69047.72894688007,12784,64847.72894688007,1,1,0,0,0,0,1,0,0
34,8,2,5,3,2,3,4,18720,1,15,9,9,1,18,2.67,69047.72894688007,12784,50327.72894688007,1,0,0,0,1,0,0,1,0
55,40,1,4,1,2,3,1,10313,3,22,2,4,1,6,2.0,69047.72894688007,12784,58734.72894688007,0,0,0,1,0,0,0,1,0
49,30,2,1,4,2,2,4,3935,2,11,2,6,1,8,2.67,102997.714045,2542,99062.714045,0,0,0,0,0,0,0,1,0
28,9,1,3,1,4,1,2,3489,1,19,13,0,0,13,2.0,69047.72894688007,12784,65558.72894688007,1,1,0,0,0,0,0,1,0
55,40,4,2,4,3,4,3,8429,3,29,13,6,1,19,3.67,69047.72894688007,12784,60618.72894688007,1,0,0,1,0,0,0,1,0
38,33,1,2,2,3,2,3,9774,2,1,7,0,0,7,2.33,69047.72894688007,12784,59273.72894688007,0,0,1,1,0,0,0,0,1
34,13,1,4,3,4,1,4,15354,4,9,14,3,1,17,2.67,69047.72894688007,12784,53693.72894688007,0,0,0,0,1,0,1,0,0
30,17,4,3,2,1,4,1,12748,2,6,7,1,0,8,2.33,69047.72894688007,12784,56299.72894688007,0,0,1,1,0,0,1,0,0
43,17,3,3,2,1,1,4,12433,3,7,9,2,0,11,1.33,69047.72894688007,12784,56614.72894688007,0,1,0,1,0,0,1,0,0
21,10,4,1,4,4,2,4,5162,2,10,4,2,0,6,3.33,69047.72894688007,12784,63885.72894688007,1,0,0,0,0,0,1,0,0
55,5,4,5,3,4,2,2,7236,3,24,11,3,1,14,3.0,69047.72894688007,12784,61811.72894688007,0,0,1,0,0,0,0,1,1
41,22,4,4,2,3,1,1,4281,4,29,5,3,1,8,2.0,69047.72894688007,12784,64766.72894688007,1,1,0,0,0,0,0,1,0
35,23,4,4,3,1,1,3,18475,1,22,5,0,0,5,1.67,69047.72894688007,12784,50572.72894688007,0,0,1,0,1,0,0,1,0
44,25,2,2,4,2,2,3,5084,2,21,8,6,1,14,2.67,69047.72894688007,12784,63963.72894688007,0,1,0,0,0,0,0,1,0
53,2,2,4,4,1,3,3,15427,2,25,8,3,1,11,2.67,102997.714045,2542,87570.714045,0,0,1,0,1,0,0,1,0
53,46,3,5,1,1,2,4,9112,1,23,1,9,1,10,1.33,69047.72894688007,12784,59935.72894688007,0,1,0,1,0,0,0,1,0
35,35,2,4,2,1,4,3,12707,3,2,12,8,1,20,2.33,69047.72894688007,12784,56340.72894688007,0,0,1,1,0,0,0,0,0
40,39,1,5,2,1,2,1,7617,4,26,9,9,1,18,1.67,69047.72894688007,12784,61430.72894688007,1,0,0,1,0,0,0,1,0
26,9,2,1,1,4,4,1,4972,4,24,5,5,1,10,3.0,69047.72894688007,12784,64075.72894688007,0,0,1,0,0,0,0,1,0
44,28,1,5,1,3,4,2,5164,2,8,1,5,1,6,2.67,69047.72894688007,12784,63883.72894688007,1,0,1,0,0,0,1,0,0
54,12,4,2,5,1,1,3,14479,2,10,1,6,1,7,2.33,69047.72894688007,12784,54568.72894688007,0,0,0,0,1,0,1,0,0
44,4,1,4,5,2,3,2,17116,2,24,1,9,1,10,3.33,69047.72894688007,12784,51931.72894688007,0,0,0,0,1,0,0,1,0
56,26,4,5,1,2,1,3,3326,3,2,14,6,1,20,1.33,69047.72894688007,12784,65721.72894688007,1,1,0,0,0,0,0,0,0
51,37,3,4,2,1,2,1,11070,3,28,11,0,0,11,1.67,102997.714045,2542,91927.714045,1,1,0,1,0,0,0,1,0
48,31,1,5,1,2,1,4,5032,3,12,4,7,1,11,1.33,102997.714045,2542,97965.714045,0,0,0,0,0,0,0,1,1
44,40,1,2,1,3,3,2,11083,1,25,13,0,0,13,2.33,69047.72894688007,12784,57964.72894688007,0,0,1,1,0,0,0,1,0
58,12,4,3,5,1,1,1,8598,2,22,3,0,0,3,2.33,69047.72894688007,12784,60449.72894688007,0,0,0,1,0,0,0,1,0
30,49,1,2,1,3,1,4,6386,4,12,12,4,1,16,1.67,102997.714045,2542,96611.714045,1,1,0,0,0,0,0,1,0
54,16,4,2,4,2,2,1,4307,4,20,3,0,0,3,2.67,69047.72894688007,12784,64740.72894688007,0,0,0,0,0,0,0,1,0
31,28,2,2,5,3,3,3,14765,1,21,12,3,1,15,3.67,69047.72894688007,12784,54282.72894688007,0,1,0,0,1,0,0,1,0
52,44,3,3,4,2,3,1,5006,2,18,1,5,1,6,3.0,69047.72894688007,12784,64041.72894688007,0,0,1,0,0,0,0,1,0
59,4,3,3,4,3,3,4,14323,4,28,7,3,1,10,3.33,69047.72894688007,12784,54724.72894688007,0,0,1,0,1,0,0,1,1
36,22,2,5,3,3,4,4,13458,4,5,1,9,1,10,3.33,102997.714045,2542,89539.714045,1,0,0,1,0,1,0,0,0
20,11,2,5,4,4,3,1,11885,2,9,5,3,1,8,3.67,102997.714045,2542,91112.714045,0,1,0,1,0,0,1,0,0
22,36,1,3,3,3,1,2,13911,1,25,5,2,0,7,2.33,69047.72894688007,12784,55136.72894688007,1,0,0,0,1,0,0,1,0
32,38,1,3,5,1,4,1,10483,4,13,4,4,1,8,3.33,69047.72894688007,12784,58564.72894688007,0,0,1,1,0,0,0,1,0
57,43,3,5,5,2,3,4,14521,2,12,9,9,1,18,3.33,69047.72894688007,12784,54526.72894688007,1,0,1,0,1,0,0,1,0
53,23,3,2,2,2,3,1,17848,1,1,13,2,0,15,2.33,69047.72894688007,12784,51199.72894688007,0,0,0,0,1,0,0,0,0
50,8,3,2,3,2,1,3,6796,3,4,3,1,0,4,2.0,91683.75438596492,139,84887.75438596492,1,0,1,0,0,1,0,0,1
22,11,3,1,1,4,1,2,9542,1,24,2,8,1,10,2.0,69047.72894688007,12784,59505.72894688007,0,0,0,1,0,0,0,1,0
31,3,1,3,5,3,2,4,10115,1,17,9,9,1,18,3.33,102997.714045,2542,92882.714045,1,1,0,1,0,0,0,1,0
40,6,2,3,1,4,1,3,8577,1,11,9,2,0,11,2.0,69047.72894688007,12784,60470.72894688007,1,0,0,1,0,0,0,1,0
50,19,1,1,5,4,1,1,9090,4,29,14,4,1,18,3.33,69047.72894688007,12784,59957.72894688007,1,0,0,1,0,0,0,1,0
55,48,1,3,4,2,1,1,4775,2,6,13,7,1,20,2.33,69047.72894688007,12784,64272.72894688007,0,1,0,0,0,0,1,0,0
32,46,1,3,1,1,4,3,7000,2,16,10,6,1,16,2.0,102997.714045,2542,95997.714045,1,1,0,0,0,0,0,1,0
47,23,3,4,5,1,3,1,5863,1,19,11,1,0,12,3.0,69047.72894688007,12784,63184.72894688007,1,1,0,0,0,0,0,1,0
26,8,2,2,1,4,3,2,5326,6,4,3,1,0,4,2.67,91683.75438596492,139,86357.75438596492,0,1,0,0,0,1,0,0,1
34,12,3,1,4,2,4,3,9655,1,26,14,7,1,21,3.33,102997.714045,2542,93342.714045,0,0,0,1,0,0,0,1,0
34,48,3,1,4,4,1,3,3012,1,16,7,2,0,9,3.0,69047.72894688007,12784,66035.72894688007,0,1,0,0,0,0,0,1,0
27,22,3,5,4,1,1,4,10799,2,29,1,0,0,1,2.0,102997.714045,2542,92198.714045,1,1,0,1,0,0,0,1,0
35,5,3,3,2,3,4,3,8095,0,16,6,0,0,6,3.0,69047.72894688007,12784,60952.72894688007,0,1,0,1,0,0,0,1,0
35,49,1,2,2,3,1,1,18879,3,22,10,8,1,18,2.0,69047.72894688007,12784,50168.72894688007,0,0,1,0,1,0,0,1,1
49,20,3,2,3,2,3,3,7496,3,3,2,5,1,7,2.67,69047.72894688007,12784,61551.72894688007,0,0,1,0,0,1,0,0,0
22,31,1,3,5,4,1,3,3130,4,27,12,1,0,13,3.33,69047.72894688007,12784,65917.72894688007,1,0,1,0,0,0,0,1,0
49,26,3,1,1,4,4,1,8666,3,25,11,9,1,20,3.0,102997.714045,2542,94331.714045,1,0,0,1,0,0,0,1,0
40,44,1,1,5,3,2,1,4848,1,8,12,6,1,18,3.33,102997.714045,2542,98149.714045,0,0,0,0,0,0,1,0,0
22,32,2,4,2,1,4,1,14554,4,15,4,4,1,8,2.33,102997.714045,2542,88443.714045,1,0,1,0,1,0,0,1,0
49,38,1,2,3,1,1,1,4667,4,21,14,4,1,18,1.67,69047.72894688007,12784,64380.72894688007,1,0,0,0,0,0,0,1,0
32,45,3,3,3,2,4,4,11870,1,13,1,8,1,9,3.0,69047.72894688007,12784,57177.72894688007,0,0,1,1,0,0,0,1,1
34,4,3,3,4,3,4,3,9713,2,5,3,1,0,4,3.67,91683.75438596492,139,81970.75438596492,1,0,1,1,0,1,0,0,0
33,1,3,1,4,4,3,2,2686,1,10,9,7,1,16,3.67,89817.88593023256,119,87131.88593023256,1,1,0,0,0,0,1,0,1
54,1,3,3,3,4,1,1,10502,7,5,4,1,0,5,2.67,69047.72894688007,12784,58545.72894688007,0,0,0,1,0,1,0,0,0
47,20,3,2,5,4,2,3,12211,3,25,14,9,1,23,3.67,69047.72894688007,12784,56836.72894688007,1,0,1,1,0,0,0,1,1
43,4,1,3,2,1,2,1,18198,4,26,6,1,0,7,1.67,69047.72894688007,12784,50849.72894688007,0,0,1,0,1,0,0,1,1
26,40,4,5,1,1,4,1,16323,1,12,2,8,1,10,2.0,69047.72894688007,12784,52724.72894688007,1,0,0,0,1,0,0,1,0
57,33,4,1,1,4,2,4,14916,2,13,9,3,1,12,2.33,69047.72894688007,12784,54131.72894688007,1,0,0,0,1,0,0,1,0
53,36,3,3,1,4,4,4,10607,4,16,10,6,1,16,3.0,69047.72894688007,12784,58440.72894688007,1,1,0,1,0,0,0,1,0
51,45,3,4,1,3,4,4,14724,3,5,12,2,0,14,2.67,102997.714045,2542,88273.714045,1,0,0,0,1,1,0,0,0
54,9,2,3,1,2,3,1,9720,3,13,1,7,1,8,2.0,69047.72894688007,12784,59327.72894688007,1,0,1,1,0,0,0,1,0
46,2,1,4,2,3,2,2,16872,3,7,7,7,1,14,2.33,102997.714045,2542,86125.714045,1,0,1,0,1,0,1,0,0
40,49,2,1,5,2,3,4,18486,2,21,4,0,0,4,3.33,69047.72894688007,12784,50561.72894688007,1,1,0,0,1,0,0,1,1
36,44,4,4,2,4,1,4,11737,3,24,7,4,1,11,2.33,69047.72894688007,12784,57310.72894688007,0,0,1,1,0,0,0,1,0
40,5,4,2,5,3,2,3,9892,3,1,10,6,1,16,3.33,69047.72894688007,12784,59155.72894688007,0,0,1,1,0,0,0,0,0
32,1,2,1,2,2,2,3,2269,0,2,2,2,0,4,2.0,69047.72894688007,12784,66778.72894688007,0,0,1,0,0,0,0,0,0
36,18,4,3,2,2,4,4,14296,4,8,6,8,1,14,2.67,69047.72894688007,12784,54751.72894688007,1,0,0,0,1,0,1,0,1
35,26,3,3,4,3,3,3,8837,1,9,0,1,0,1,3.33,61845.10984536083,269,53008.10984536083,1,1,0,1,0,0,1,0,0
45,47,2,2,1,1,3,3,4760,3,9,7,9,1,16,1.67,69047.72894688007,12784,64287.72894688007,1,1,0,0,0,0,1,0,0
40,9,3,3,3,2,3,2,13499,9,18,7,2,0,9,2.67,69047.72894688007,12784,55548.72894688007,0,1,0,1,0,0,0,1,0
41,1,4,1,2,2,3,4,13612,3,18,11,8,1,19,2.33,69047.72894688007,12784,55435.72894688007,1,0,1,1,0,0,0,1,0
45,16,2,4,4,2,2,2,6723,1,24,5,5,1,10,2.67,102997.714045,2542,96274.714045,0,1,0,0,0,0,0,1,0
32,13,2,3,1,3,1,3,5492,1,24,10,6,1,16,1.67,69047.72894688007,12784,63555.72894688007,1,0,0,0,0,0,0,1,1
40,43,4,3,1,1,1,1,3760,1,9,10,0,0,10,1.0,69047.72894688007,12784,65287.72894688007,0,0,1,0,0,0,1,0,0
34,3,3,1,4,3,3,1,3737,0,3,2,0,0,2,3.33,61845.10984536083,269,58108.10984536083,0,0,1,0,0,1,0,0,0
22,27,2,1,1,4,4,4,12776,4,24,9,3,1,12,3.0,102997.714045,2542,90221.714045,1,0,0,1,0,0,0,1,0
56,26,1,4,3,3,1,2,9298,4,11,12,5,1,17,2.33,69047.72894688007,12784,59749.72894688007,1,1,0,1,0,0,0,1,1
52,16,3,4,5,4,1,2,13037,1,23,14,3,1,17,3.33,102997.714045,2542,89960.714045,1,1,0,1,0,0,0,1,0
33,23,3,1,3,1,1,1,5709,1,13,3,2,0,5,1.67,102997.714045,2542,97288.714045,1,0,0,0,0,0,0,1,0
48,26,1,2,3,2,3,2,16678,2,29,9,4,1,13,2.67,69047.72894688007,12784,52369.72894688007,1,1,0,0,1,0,0,1,0
22,42,3,5,5,3,4,3,10918,3,3,9,7,1,16,4.0,69047.72894688007,12784,58129.72894688007,0,1,0,1,0,1,0,0,0
40,23,2,2,2,1,1,4,16654,2,1,3,9,1,12,1.33,102997.714045,2542,86343.714045,1,1,0,0,1,0,0,0,0
43,37,4,3,1,3,3,3,9905,2,5,7,5,1,12,2.33,69047.72894688007,12784,59142.72894688007,0,0,1,1,0,1,0,0,0
42,1,4,1,5,2,1,1,18390,2,10,4,1,0,5,2.67,69047.72894688007,12784,50657.72894688007,1,0,1,0,1,0,1,0,0
36,29,1,3,3,4,3,3,16245,4,11,9,9,1,18,3.33,69047.72894688007,12784,52802.72894688007,1,0,0,0,1,0,0,1,0
44,16,2,2,5,2,1,3,3898,2,5,3,1,0,4,2.67,69047.72894688007,12784,65149.72894688007,1,0,0,0,0,1,0,0,0
34,22,2,1,4,2,3,1,16547,3,24,2,5,1,7,3.0,69047.72894688007,12784,52500.72894688007,0,0,1,0,1,0,0,1,0
21,24,2,4,2,4,3,2,16964,3,13,11,8,1,19,3.0,69047.72894688007,12784,52083.72894688007,0,1,0,0,1,0,0,1,1
59,8,1,2,2,1,1,3,11548,4,6,6,3,1,9,1.33,102997.714045,2542,91449.714045,1,1,0,1,0,0,1,0,0
50,40,1,3,5,3,2,4,13437,2,9,1,9,1,10,3.33,69047.72894688007,12784,55610.72894688007,1,1,0,1,0,0,1,0,0
34,13,2,5,5,4,1,3,4629,4,22,3,4,1,7,3.33,69047.72894688007,12784,64418.72894688007,1,0,1,0,0,0,0,1,1
38,28,2,1,2,1,4,3,4666,1,5,8,2,0,10,2.33,102997.714045,2542,98331.714045,1,1,0,0,0,1,0,0,0
57,43,1,4,1,2,2,3,5758,2,13,5,8,1,13,1.67,69047.72894688007,12784,63289.72894688007,0,1,0,0,0,0,0,1,1
38,44,3,1,5,1,2,1,7111,3,3,9,5,1,14,2.67,102997.714045,2542,95886.714045,1,0,1,0,0,1,0,0,0
30,1,1,5,4,1,2,2,5069,1,24,8,1,0,9,2.33,102997.714045,2542,97928.714045,0,0,1,0,0,0,0,1,0
56,14,4,4,1,2,3,1,16584,2,26,7,6,1,13,2.0,69047.72894688007,12784,52463.72894688007,0,0,1,0,1,0,0,1,0
25,4,3,1,4,4,2,4,3691,1,7,7,5,1,12,3.33,17372.83423076923,33,13681.83423076923,1,0,1,0,0,0,1,0,1
35,8,3,2,1,4,2,4,9041,1,4,9,0,0,9,2.33,102997.714045,2542,93956.714045,1,0,1,1,0,1,0,0,0
30,48,4,3,4,1,3,3,19366,2,13,6,0,0,6,2.67,69047.72894688007,12784,49681.72894688007,0,0,0,0,1,0,0,1,0
40,2,3,2,2,2,4,3,4327,5,0,0,0,0,0,2.67,91683.75438596492,139,87356.75438596492,0,0,1,0,0,0,0,0,0
24,26,2,3,2,2,1,2,6658,4,19,1,6,1,7,1.67,69047.72894688007,12784,62389.72894688007,0,1,0,0,0,0,0,1,0
43,48,3,4,4,2,2,1,8148,1,28,8,7,1,15,2.67,69047.72894688007,12784,60899.72894688007,1,0,1,1,0,0,0,1,1
23,40,2,1,1,4,4,1,16985,4,7,7,9,1,16,3.0,69047.72894688007,12784,52062.72894688007,0,0,1,0,1,0,1,0,0
44,15,2,5,3,3,1,1,4358,2,9,1,1,0,2,2.33,69047.72894688007,12784,64689.72894688007,1,0,0,0,0,0,1,0,0
46,1,3,1,1,4,3,4,3423,6,7,6,5,1,11,2.67,61845.10984536083,269,58422.10984536083,0,1,0,0,0,0,1,0,0
30,16,2,2,5,1,4,2,9934,4,20,13,1,0,14,3.33,69047.72894688007,12784,59113.72894688007,0,0,1,1,0,0,0,1,0
39,21,2,2,4,1,4,4,6120,3,5,4,1,0,5,3.0,91683.75438596492,139,85563.75438596492,1,0,1,0,0,1,0,0,0
54,2,2,3,3,3,2,3,10686,6,9,4,7,1,11,2.67,91683.75438596492,139,80997.75438596492,0,0,1,1,0,0,1,0,0
26,8,2,5,3,1,4,1,11698,2,3,3,9,1,12,2.67,69047.72894688007,12784,57349.72894688007,0,0,0,1,0,1,0,0,0
27,10,2,5,2,4,2,4,7960,1,2,1,8,1,9,2.67,69047.72894688007,12784,61087.72894688007,0,0,1,1,0,0,0,0,0
31,23,4,4,5,3,4,3,19103,2,26,12,6,1,18,4.0,102997.714045,2542,83894.714045,0,0,0,0,1,0,0,1,0
57,39,2,2,3,3,2,3,15746,3,16,8,5,1,13,2.67,69047.72894688007,12784,53301.72894688007,0,0,0,0,1,0,0,1,1
23,4,3,1,2,3,3,1,3295,1,3,2,1,0,3,2.67,17372.83423076923,33,14077.83423076923,0,1,0,0,0,1,0,0,0
31,47,1,5,4,4,2,3,5969,3,28,8,7,1,15,3.33,69047.72894688007,12784,63078.72894688007,0,0,1,0,0,0,0,1,0
58,10,3,2,5,4,3,1,12127,4,5,14,6,1,20,4.0,69047.72894688007,12784,56920.72894688007,1,0,1,1,0,1,0,0,0
21,41,2,4,5,2,2,4,9142,2,21,6,4,1,10,3.0,102997.714045,2542,93855.714045,1,0,1,1,0,0,0,1,0
38,7,3,2,2,2,3,4,16228,4,27,6,8,1,14,2.33,69047.72894688007,12784,52819.72894688007,0,0,1,0,1,0,0,1,0
36,21,4,1,4,2,1,3,14727,2,3,3,3,1,6,2.33,102997.714045,2542,88270.714045,0,0,1,0,1,1,0,0,0
53,16,4,4,1,1,1,4,17300,1,4,13,0,0,13,1.0,69047.72894688007,12784,51747.72894688007,0,0,0,0,1,1,0,0,0
50,32,1,3,4,4,3,1,15967,3,14,7,6,1,13,3.67,102997.714045,2542,87030.714045,1,0,1,0,1,0,0,1,0
58,49,1,5,3,4,1,1,7332,3,24,12,3,1,15,2.67,102997.714045,2542,95665.714045,0,1,0,0,0,0,0,1,0
33,32,2,4,3,3,1,4,6112,3,25,7,5,1,12,2.33,102997.714045,2542,96885.714045,0,0,0,0,0,0,0,1,0
20,42,1,3,4,4,4,2,13274,3,6,6,8,1,14,4.0,69047.72894688007,12784,55773.72894688007,0,1,0,1,0,0,1,0,0
35,31,4,3,1,4,3,2,10327,1,19,11,6,1,17,2.67,69047.72894688007,12784,58720.72894688007,0,0,0,1,0,0,0,1,0
28,16,3,1,3,3,4,2,7347,4,6,5,5,1,10,3.33,69047.72894688007,12784,61700.72894688007,0,0,1,0,0,0,1,0,0
