Age,DistanceFromHome,JobInvolvement,JobLevel,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,MonthlyIncome,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NoRecentPromotion,StagnationScore,SatisfactionIndex,external_avg_salary,external_job_demand,salary_gap,OverTime_Yes,MaritalStatus_Single,MaritalStatus_Married,IncomeCategory_Medium,IncomeCategory_High,TenureCategory_3-5 years,TenureCategory_6-10 years,TenureCategory_10+ years,Attrition
49,15,1,1,1,4,2,1,8561,2,28,2,7,1,9,2.33,69047.72894688007,12784,60486.72894688007,1,0,1,1,0,0,0,1,0
36,36,2,5,2,3,1,3,7446,1,25,10,1,0,11,2.0,69047.72894688007,12784,61601.72894688007,0,0,0,0,0,0,0,1,0
39,38,1,4,1,2,4,1,11335,4,17,1,8,1,9,2.33,69047.72894688007,12784,57712.72894688007,0,1,0,1,0,0,0,1,0
45,2,1,5,2,1,1,3,18824,2,24,10,1,0,11,1.33,102997.714045,2542,84173.714045,1,1,0,0,1,0,0,1,1
32,9,2,3,4,2,3,3,17448,4,21,4,1,0,5,3.0,69047.72894688007,12784,51599.72894688007,1,0,1,0,1,0,0,1,0
36,42,4,4,5,4,2,2,9868,1,18,3,5,1,8,3.67,69047.72894688007,12784,59179.72894688007,1,0,0,1,0,0,0,1,0
46,5,3,2,2,2,3,4,8177,3,18,4,9,1,13,2.33,69047.72894688007,12784,60870.72894688007,0,1,0,1,0,0,0,1,1
59,11,1,4,5,3,2,3,11094,2,22,3,7,1,10,3.33,69047.72894688007,12784,57953.72894688007,1,1,0,1,0,0,0,1,1
50,7,1,1,5,1,1,4,17593,1,15,14,2,0,16,2.33,102997.714045,2542,85404.714045,0,0,0,0,1,0,0,1,0
39,9,4,5,1,2,4,2,13946,1,26,10,8,1,18,2.33,69047.72894688007,12784,55101.72894688007,1,1,0,0,1,0,0,1,0
51,33,4,3,4,4,2,3,7618,3,10,9,9,1,18,3.33,69047.72894688007,12784,61429.72894688007,0,1,0,1,0,0,1,0,0
48,26,2,3,3,2,1,2,16952,2,29,12,0,0,12,2.0,102997.714045,2542,86045.714045,0,0,0,0,1,0,0,1,0
25,21,2,2,3,3,4,3,7666,4,25,9,2,0,11,3.33,102997.714045,2542,95331.714045,0,0,0,1,0,0,0,1,0
53,24,2,5,5,4,2,3,3892,3,24,10,9,1,19,3.67,69047.72894688007,12784,65155.72894688007,0,0,0,0,0,0,0,1,0
49,33,1,1,2,1,3,4,12409,3,13,2,7,1,9,2.0,69047.72894688007,12784,56638.72894688007,1,0,0,1,0,0,0,1,1
21,34,3,1,4,3,2,1,14678,2,10,11,1,0,12,3.0,102997.714045,2542,88319.714045,1,1,0,0,1,0,1,0,1
20,48,1,4,3,2,3,3,8656,2,23,2,7,1,9,2.67,69047.72894688007,12784,60391.72894688007,1,0,1,1,0,0,0,1,0
39,6,1,2,5,4,1,4,7225,2,16,14,1,0,15,3.33,69047.72894688007,12784,61822.72894688007,1,0,0,0,0,0,0,1,1
46,34,3,4,4,4,4,1,11526,2,22,7,8,1,15,4.0,69047.72894688007,12784,57521.72894688007,0,0,1,1,0,0,0,1,0
35,43,1,4,2,1,4,4,16582,4,18,9,6,1,15,2.33,69047.72894688007,12784,52465.72894688007,1,1,0,0,1,0,0,1,1
56,28,4,1,5,2,4,2,18208,2,13,13,0,0,13,3.67,102997.714045,2542,84789.714045,1,0,0,0,1,0,0,1,0
44,9,4,2,3,2,2,1,11065,2,9,1,2,0,3,2.33,69047.72894688007,12784,57982.72894688007,1,0,0,1,0,0,1,0,0
51,20,2,5,3,4,1,1,13763,4,7,1,1,0,2,2.67,69047.72894688007,12784,55284.72894688007,1,0,0,0,1,0,1,0,0
52,3,2,4,1,3,1,4,16856,1,34,6,1,0,7,1.67,102997.714045,2542,86141.714045,0,0,1,0,1,0,0,1,0
44,42,1,1,5,3,2,2,8434,1,16,8,5,1,13,3.33,102997.714045,2542,94563.714045,1,0,0,1,0,0,0,1,0
50,36,4,5,1,4,4,1,7716,4,1,6,0,0,6,3.0,69047.72894688007,12784,61331.72894688007,1,0,1,1,0,0,0,0,0
44,44,2,2,4,4,2,1,11429,2,1,9,2,0,11,3.33,69047.72894688007,12784,57618.72894688007,1,0,1,1,0,0,0,0,0
27,47,2,4,3,2,1,1,14678,2,8,2,7,1,9,2.0,102997.714045,2542,88319.714045,1,1,0,0,1,0,1,0,0
39,42,2,3,3,4,1,1,17724,2,16,1,0,0,1,2.67,69047.72894688007,12784,51323.72894688007,0,1,0,0,1,0,0,1,1
21,32,3,1,3,1,2,4,4208,1,2,7,3,1,10,2.0,69047.72894688007,12784,64839.72894688007,1,1,0,0,0,0,0,0,0
47,1,4,5,3,2,4,4,4494,4,6,8,6,1,14,3.0,69047.72894688007,12784,64553.72894688007,1,1,0,0,0,0,1,0,0
23,30,1,5,1,2,4,3,4501,4,10,6,4,1,10,2.33,102997.714045,2542,98496.714045,1,0,1,0,0,0,1,0,0
35,30,1,5,1,3,2,3,19684,1,22,10,8,1,18,2.0,69047.72894688007,12784,49363.72894688007,1,0,0,0,1,0,0,1,0
32,13,2,1,2,3,3,3,2743,1,2,2,2,0,4,2.67,17372.83423076923,33,14629.83423076923,0,0,1,0,0,0,0,0,0
30,27,2,3,5,3,1,3,5214,4,8,11,3,1,14,3.0,102997.714045,2542,97783.714045,0,1,0,0,0,0,1,0,0
51,43,1,2,1,1,2,4,13616,4,2,10,3,1,13,1.33,102997.714045,2542,89381.714045,0,0,0,1,0,0,0,0,1
24,42,1,3,5,1,2,3,7638,1,5,10,0,0,10,2.67,69047.72894688007,12784,61409.72894688007,0,1,0,1,0,1,0,0,1
31,48,3,2,4,4,3,4,5455,1,24,7,7,1,14,3.67,102997.714045,2542,97542.714045,0,1,0,0,0,0,0,1,1
24,26,4,4,5,3,2,3,10602,4,3,3,4,1,7,3.33,102997.714045,2542,92395.714045,0,0,0,1,0,1,0,0,1
49,44,4,3,4,4,2,2,15598,3,16,10,5,1,15,3.33,102997.714045,2542,87399.714045,0,0,0,0,1,0,0,1,0
37,38,3,5,2,1,2,3,14812,3,28,14,4,1,18,1.67,69047.72894688007,12784,54235.72894688007,1,1,0,0,1,0,0,1,0
44,36,1,4,4,1,2,1,10805,4,18,4,4,1,8,2.33,69047.72894688007,12784,58242.72894688007,0,0,1,1,0,0,0,1,0
26,32,2,2,2,3,4,1,12620,2,4,10,0,0,10,3.0,69047.72894688007,12784,56427.72894688007,0,0,0,1,0,1,0,0,0
28,12,3,2,3,2,4,2,9868,2,1,5,2,0,7,3.0,69047.72894688007,12784,59179.72894688007,0,1,0,1,0,0,0,0,0
40,38,1,1,3,1,2,4,11802,1,16,10,1,0,11,2.0,69047.72894688007,12784,57245.72894688007,0,0,0,1,0,0,0,1,0
55,4,4,1,4,3,1,2,10786,2,15,5,2,0,7,2.67,69047.72894688007,12784,58261.72894688007,1,1,0,1,0,0,0,1,1
34,24,3,5,1,3,3,3,4263,4,4,8,9,1,17,2.33,69047.72894688007,12784,64784.72894688007,1,0,1,0,0,1,0,0,0
55,14,4,4,1,3,3,1,9550,4,28,11,2,0,13,2.33,69047.72894688007,12784,59497.72894688007,0,0,1,1,0,0,0,1,0
22,44,4,3,3,2,3,3,6974,3,17,2,3,1,5,2.67,69047.72894688007,12784,62073.72894688007,1,1,0,0,0,0,0,1,0
56,35,1,4,5,4,4,3,7954,2,19,7,2,0,9,4.33,102997.714045,2542,95043.714045,0,0,0,1,0,0,0,1,1
49,11,1,4,4,2,3,3,11813,1,5,8,3,1,11,3.0,69047.72894688007,12784,57234.72894688007,0,0,1,1,0,1,0,0,0
48,36,1,4,1,4,4,1,10381,3,23,4,8,1,12,3.0,69047.72894688007,12784,58666.72894688007,0,0,0,1,0,0,0,1,0
40,40,3,2,2,2,1,4,13792,2,24,12,3,1,15,1.67,69047.72894688007,12784,55255.72894688007,1,0,0,0,1,0,0,1,0
28,21,1,5,4,2,1,3,17533,2,3,7,6,1,13,2.33,69047.72894688007,12784,51514.72894688007,1,1,0,0,1,1,0,0,0
26,33,1,5,5,2,1,3,7528,4,6,7,9,1,16,2.67,69047.72894688007,12784,61519.72894688007,1,1,0,0,0,0,1,0,0
40,28,3,1,3,4,1,2,8574,4,14,5,6,1,11,2.67,69047.72894688007,12784,60473.72894688007,0,0,0,1,0,0,0,1,1
45,40,4,3,4,1,3,3,9297,1,16,11,6,1,17,2.67,102997.714045,2542,93700.714045,0,1,0,1,0,0,0,1,0
42,10,1,4,3,4,2,2,8862,3,29,1,5,1,6,3.0,69047.72894688007,12784,60185.72894688007,0,0,1,1,0,0,0,1,0
52,1,4,5,3,4,1,3,16635,3,18,5,4,1,9,2.67,102997.714045,2542,86362.714045,1,1,0,0,1,0,0,1,1
38,2,3,2,3,4,2,3,6553,9,1,0,0,0,0,3.0,69047.72894688007,12784,62494.72894688007,0,0,1,0,0,0,0,0,0
47,11,4,5,4,3,4,2,4299,2,27,7,8,1,15,3.67,69047.72894688007,12784,64748.72894688007,1,0,0,0,0,0,0,1,0
44,27,1,4,1,4,3,3,13557,1,10,11,7,1,18,2.67,69047.72894688007,12784,55490.72894688007,0,0,0,1,0,0,1,0,0
41,1,1,4,1,4,4,4,10456,3,29,9,3,1,12,3.0,69047.72894688007,12784,58591.72894688007,0,0,0,1,0,0,0,1,1
50,17,1,1,1,1,3,1,14657,3,22,2,4,1,6,1.67,69047.72894688007,12784,54390.72894688007,0,0,1,0,1,0,0,1,0
23,9,2,1,1,3,2,4,3197,3,26,13,5,1,18,2.0,69047.72894688007,12784,65850.72894688007,1,0,0,0,0,0,0,1,0
52,42,3,3,1,1,4,2,11698,3,1,13,7,1,20,2.0,69047.72894688007,12784,57349.72894688007,0,0,1,1,0,0,0,0,0
59,36,4,2,5,2,4,2,3047,2,10,12,6,1,18,3.67,69047.72894688007,12784,66000.72894688007,1,0,1,0,0,0,1,0,0
29,8,1,1,2,3,3,1,3269,2,14,2,2,0,4,2.67,69047.72894688007,12784,65778.72894688007,1,0,0,0,0,0,0,1,0
27,8,3,3,3,4,4,3,8726,1,9,8,1,0,9,3.67,91683.75438596492,139,82957.75438596492,0,1,0,1,0,0,1,0,0
58,13,2,2,5,1,3,4,3050,1,3,1,3,1,4,3.0,69047.72894688007,12784,65997.72894688007,0,1,0,0,0,1,0,0,0
33,10,3,2,3,2,2,2,5487,1,10,4,0,0,4,2.33,91683.75438596492,139,86196.75438596492,0,1,0,0,0,0,1,0,0
45,8,4,2,1,4,2,4,7303,4,18,4,4,1,8,2.33,102997.714045,2542,95694.714045,0,0,0,0,0,0,0,1,0
38,8,2,4,5,4,1,2,10754,4,5,8,7,1,15,3.33,69047.72894688007,12784,58293.72894688007,1,0,0,1,0,1,0,0,1
33,9,2,3,5,3,1,2,5803,2,11,13,4,1,17,3.0,69047.72894688007,12784,63244.72894688007,1,0,0,0,0,0,0,1,0
41,27,4,4,2,1,1,3,17084,4,8,6,0,0,6,1.33,69047.72894688007,12784,51963.72894688007,0,0,0,0,1,0,1,0,1
30,30,3,5,3,3,1,3,4298,3,19,8,1,0,9,2.33,69047.72894688007,12784,64749.72894688007,1,0,0,0,0,0,0,1,1
25,33,1,4,4,1,3,1,4373,2,24,4,4,1,8,2.67,102997.714045,2542,98624.714045,0,0,0,0,0,0,0,1,0
21,7,2,4,5,4,4,4,9953,3,14,2,1,0,3,4.33,69047.72894688007,12784,59094.72894688007,0,0,0,1,0,0,0,1,1
39,16,4,2,5,3,3,3,12629,3,15,3,6,1,9,3.67,69047.72894688007,12784,56418.72894688007,1,0,0,1,0,0,0,1,0
28,33,3,5,3,4,2,3,7092,4,29,11,6,1,17,3.0,69047.72894688007,12784,61955.72894688007,1,1,0,0,0,0,0,1,0
22,31,1,5,2,1,2,4,10105,1,8,4,5,1,9,1.67,69047.72894688007,12784,58942.72894688007,1,0,1,1,0,0,1,0,0
49,6,2,4,4,1,4,2,3247,3,6,10,5,1,15,3.0,69047.72894688007,12784,65800.72894688007,1,1,0,0,0,0,1,0,0
50,44,1,1,1,2,4,2,7309,3,22,4,0,0,4,2.33,69047.72894688007,12784,61738.72894688007,1,1,0,0,0,0,0,1,1
44,11,3,5,5,3,3,4,13977,3,14,6,2,0,8,3.67,69047.72894688007,12784,55070.72894688007,1,1,0,0,1,0,0,1,0
30,7,3,2,1,4,2,3,4779,7,3,2,0,0,2,2.33,91683.75438596492,139,86904.75438596492,0,0,0,0,0,1,0,0,0
48,48,3,1,2,4,4,2,10088,2,21,1,8,1,9,3.33,69047.72894688007,12784,58959.72894688007,1,0,1,1,0,0,0,1,1
21,14,1,1,1,1,4,1,16071,4,15,7,4,1,11,2.0,69047.72894688007,12784,52976.72894688007,0,1,0,0,1,0,0,1,0
25,12,4,1,4,3,4,2,15203,3,9,10,2,0,12,3.67,69047.72894688007,12784,53844.72894688007,1,1,0,0,1,0,1,0,1
54,44,3,4,2,2,2,3,19698,4,23,5,6,1,11,2.0,69047.72894688007,12784,49349.72894688007,0,0,0,0,1,0,0,1,0
29,5,3,3,3,2,3,1,13060,2,21,13,0,0,13,2.67,69047.72894688007,12784,55987.72894688007,1,0,1,1,0,0,0,1,0
36,44,2,3,3,4,1,4,13357,4,8,4,4,1,8,2.67,69047.72894688007,12784,55690.72894688007,1,0,1,1,0,0,1,0,0
43,2,3,2,4,4,1,3,7847,1,10,9,8,1,17,3.0,91683.75438596492,139,83836.75438596492,1,0,1,1,0,0,1,0,0
27,5,3,1,2,3,2,2,2478,1,4,3,1,0,4,2.33,89817.88593023256,119,87339.88593023256,1,1,0,0,0,1,0,0,0
27,17,3,1,3,4,4,3,2394,1,8,2,7,1,9,3.67,89817.88593023256,119,87423.88593023256,1,1,0,0,0,0,1,0,1
26,18,4,1,4,2,4,1,14458,1,24,11,7,1,18,3.33,69047.72894688007,12784,54589.72894688007,0,0,0,0,1,0,0,1,1
39,24,3,2,4,1,1,3,4108,7,7,7,1,0,8,2.0,89817.88593023256,119,85709.88593023256,0,1,0,0,0,0,1,0,0
51,8,1,4,2,1,2,4,5074,3,16,5,1,0,6,1.67,69047.72894688007,12784,63973.72894688007,1,0,0,0,0,0,0,1,0
24,48,1,1,2,4,1,2,10934,3,2,13,9,1,22,2.33,69047.72894688007,12784,58113.72894688007,0,0,0,1,0,0,0,0,0
52,6,4,5,5,3,4,1,14636,2,16,12,6,1,18,4.0,69047.72894688007,12784,54411.72894688007,1,0,0,0,1,0,0,1,0
57,11,2,5,2,2,2,2,17958,1,20,2,9,1,11,2.0,102997.714045,2542,85039.714045,0,1,0,0,1,0,0,1,1
31,38,3,3,3,4,4,3,13995,4,4,8,6,1,14,3.67,69047.72894688007,12784,55052.72894688007,0,1,0,0,1,1,0,0,0
54,4,3,1,1,2,4,1,19919,1,19,13,9,1,22,2.33,69047.72894688007,12784,49128.72894688007,0,0,1,0,1,0,0,1,0
40,7,3,5,2,2,2,2,19833,1,21,8,12,1,20,2.0,102997.714045,2542,83164.714045,0,1,0,0,1,0,0,1,0
42,19,1,5,3,1,3,1,17092,1,12,8,6,1,14,2.33,102997.714045,2542,85905.714045,1,0,0,0,1,0,0,1,0
25,19,4,2,1,1,4,3,7494,3,5,10,6,1,16,2.0,102997.714045,2542,95503.714045,1,0,0,0,0,1,0,0,1
30,16,3,1,4,2,2,2,2862,1,10,0,0,0,0,2.67,89817.88593023256,119,86955.88593023256,0,0,1,0,0,0,1,0,0
25,13,2,2,5,2,4,1,10058,1,16,7,4,1,11,3.67,69047.72894688007,12784,58989.72894688007,1,0,1,1,0,0,0,1,1
38,35,3,5,2,1,4,1,6612,4,2,11,9,1,20,2.33,69047.72894688007,12784,62435.72894688007,1,1,0,0,0,0,0,0,0
24,7,4,5,4,1,1,4,10970,3,21,5,9,1,14,2.0,69047.72894688007,12784,58077.72894688007,1,0,1,1,0,0,0,1,0
36,27,3,1,3,1,1,1,13745,3,7,7,6,1,13,1.67,69047.72894688007,12784,55302.72894688007,1,1,0,0,1,0,1,0,0
58,40,3,4,1,1,1,1,4903,4,13,13,7,1,20,1.0,69047.72894688007,12784,64144.72894688007,1,1,0,0,0,0,0,1,0
27,6,3,1,3,1,2,3,11901,4,21,14,8,1,22,2.0,69047.72894688007,12784,57146.72894688007,1,1,0,1,0,0,0,1,0
52,22,1,5,3,2,3,2,12471,3,4,3,3,1,6,2.67,69047.72894688007,12784,56576.72894688007,1,1,0,1,0,1,0,0,0
24,37,2,2,5,4,2,4,7582,4,7,1,5,1,6,3.67,69047.72894688007,12784,61465.72894688007,0,0,1,0,0,0,1,0,0
32,10,3,2,3,4,4,4,3846,3,28,8,4,1,12,3.67,102997.714045,2542,99151.714045,0,0,1,0,0,0,0,1,0
43,29,4,1,5,2,1,3,10504,2,11,3,7,1,10,2.67,69047.72894688007,12784,58543.72894688007,0,0,0,1,0,0,0,1,0
56,3,1,1,2,2,2,3,3665,3,28,13,3,1,16,2.0,69047.72894688007,12784,65382.72894688007,0,0,1,0,0,0,0,1,1
40,41,2,5,1,1,2,3,6065,2,16,8,3,1,11,1.33,69047.72894688007,12784,62982.72894688007,1,1,0,0,0,0,0,1,0
46,2,3,3,4,3,4,4,7098,3,21,10,9,1,19,3.67,69047.72894688007,12784,61949.72894688007,0,0,1,0,0,0,0,1,0
55,32,2,4,5,1,3,2,14474,4,12,5,8,1,13,3.0,69047.72894688007,12784,54573.72894688007,0,0,0,0,1,0,0,1,0
31,26,3,4,5,2,4,2,16779,3,19,6,4,1,10,3.67,69047.72894688007,12784,52268.72894688007,1,0,1,0,1,0,0,1,0
52,47,1,3,3,1,1,2,11032,2,4,8,8,1,16,1.67,102997.714045,2542,91965.714045,0,1,0,1,0,1,0,0,0
42,42,2,3,3,3,2,3,3614,1,29,8,9,1,17,2.67,69047.72894688007,12784,65433.72894688007,1,0,0,0,0,0,0,1,0
20,15,3,4,4,2,3,3,13139,1,28,8,2,0,10,3.0,69047.72894688007,12784,55908.72894688007,0,0,0,1,0,0,0,1,0
52,20,3,2,2,2,4,4,3371,2,10,14,2,0,16,2.67,69047.72894688007,12784,65676.72894688007,1,1,0,0,0,0,1,0,0
36,13,3,1,5,2,1,4,19179,3,20,5,2,0,7,2.67,69047.72894688007,12784,49868.72894688007,1,0,0,0,1,0,0,1,0
43,4,2,1,5,2,1,2,16248,2,10,3,6,1,9,2.67,69047.72894688007,12784,52799.72894688007,1,1,0,0,1,0,1,0,0
53,23,3,4,4,4,3,3,14275,6,12,9,3,1,12,3.67,69047.72894688007,12784,54772.72894688007,0,1,0,0,1,0,0,1,0
44,8,1,5,4,1,2,1,17741,4,27,1,3,1,4,2.33,69047.72894688007,12784,51306.72894688007,1,0,1,0,1,0,0,1,0
35,21,3,3,4,1,4,3,6601,1,26,1,0,0,1,3.0,69047.72894688007,12784,62446.72894688007,0,0,0,0,0,0,0,1,0
21,47,4,2,2,3,2,2,3208,3,4,4,3,1,7,2.33,69047.72894688007,12784,65839.72894688007,1,0,1,0,0,1,0,0,0
21,10,2,1,3,1,3,1,2625,1,2,2,2,0,4,2.33,17372.83423076923,33,14747.83423076923,0,1,0,0,0,0,0,0,1
25,29,1,3,4,4,4,2,4063,4,16,2,9,1,11,4.0,69047.72894688007,12784,64984.72894688007,1,0,0,0,0,0,0,1,0
29,26,2,3,1,3,3,4,13383,2,15,1,6,1,7,2.33,69047.72894688007,12784,55664.72894688007,1,0,0,1,0,0,0,1,0
48,30,3,2,4,3,3,2,3648,1,23,6,0,0,6,3.33,69047.72894688007,12784,65399.72894688007,0,0,0,0,0,0,0,1,0
49,5,4,5,4,3,3,1,11254,2,27,5,8,1,13,3.33,102997.714045,2542,91743.714045,0,1,0,1,0,0,0,1,0
45,26,3,4,3,4,4,1,4400,2,12,10,3,1,13,3.67,69047.72894688007,12784,64647.72894688007,1,0,0,0,0,0,0,1,0
39,23,3,1,1,3,1,3,3904,0,5,2,0,0,2,1.67,89817.88593023256,119,85913.88593023256,0,1,0,0,0,1,0,0,1
48,45,1,3,1,2,1,3,16590,2,22,12,9,1,21,1.33,69047.72894688007,12784,52457.72894688007,1,1,0,0,1,0,0,1,1
50,22,1,4,4,3,4,3,14411,1,32,6,13,1,19,3.67,69047.72894688007,12784,54636.72894688007,1,1,0,0,1,0,0,1,0
44,31,3,3,1,4,4,2,16768,3,16,6,3,1,9,3.0,102997.714045,2542,86229.714045,0,1,0,0,1,0,0,1,0
50,32,1,1,3,2,4,3,3819,1,15,11,8,1,19,3.0,69047.72894688007,12784,65228.72894688007,1,0,1,0,0,0,0,1,0
49,13,4,2,5,1,1,1,14092,4,5,14,8,1,22,2.33,69047.72894688007,12784,54955.72894688007,0,1,0,0,1,1,0,0,0
57,11,4,4,1,4,1,3,4359,1,4,10,6,1,16,2.0,69047.72894688007,12784,64688.72894688007,0,1,0,0,0,1,0,0,0
42,14,2,5,1,3,1,4,19149,1,8,12,5,1,17,1.67,69047.72894688007,12784,49898.72894688007,0,0,0,0,1,0,1,0,0
37,30,2,5,4,1,1,3,5503,2,4,14,7,1,21,2.0,69047.72894688007,12784,63544.72894688007,0,0,0,0,0,1,0,0,0
22,47,4,4,3,3,4,4,12198,1,6,11,2,0,13,3.33,69047.72894688007,12784,56849.72894688007,0,1,0,1,0,0,1,0,0
33,1,4,2,1,1,1,3,4037,1,9,8,0,0,8,1.0,91683.75438596492,139,87646.75438596492,0,0,0,0,0,0,1,0,0
56,9,3,4,4,1,4,1,8861,1,29,13,8,1,21,3.0,69047.72894688007,12784,60186.72894688007,1,0,0,1,0,0,0,1,0
45,11,4,3,3,4,1,3,17180,1,11,14,3,1,17,2.67,69047.72894688007,12784,51867.72894688007,1,0,0,0,1,0,0,1,0
52,9,2,3,3,4,1,3,10408,3,26,13,7,1,20,2.67,102997.714045,2542,92589.714045,1,0,0,1,0,0,0,1,0
39,31,3,1,1,4,3,1,14451,1,24,2,0,0,2,2.67,69047.72894688007,12784,54596.72894688007,1,1,0,0,1,0,0,1,0
48,11,3,1,3,1,2,1,3828,1,6,6,5,1,11,2.0,69047.72894688007,12784,65219.72894688007,0,0,1,0,0,0,1,0,0
51,40,1,3,5,4,2,1,12349,3,3,3,2,0,5,3.67,69047.72894688007,12784,56698.72894688007,1,1,0,1,0,1,0,0,1
32,38,3,1,1,2,4,3,3555,1,18,6,0,0,6,2.33,102997.714045,2542,99442.714045,0,0,0,0,0,0,0,1,0
37,2,2,2,1,3,2,2,9094,3,8,9,5,1,14,2.0,69047.72894688007,12784,59953.72894688007,0,0,1,1,0,0,1,0,1
34,1,3,5,5,2,3,2,9902,2,8,6,4,1,10,3.33,69047.72894688007,12784,59145.72894688007,1,0,1,1,0,0,1,0,0
40,32,1,4,2,3,2,2,13317,2,23,1,4,1,5,2.33,69047.72894688007,12784,55730.72894688007,0,0,1,1,0,0,0,1,0
45,1,3,2,3,2,3,3,5399,4,4,2,0,0,2,2.67,69047.72894688007,12784,63648.72894688007,0,1,0,0,0,1,0,0,0
30,39,3,2,1,4,4,3,16195,3,3,4,0,0,4,3.0,69047.72894688007,12784,52852.72894688007,1,0,0,0,1,1,0,0,0
51,45,4,1,1,4,1,2,16767,3,5,6,8,1,14,2.0,69047.72894688007,12784,52280.72894688007,0,0,0,0,1,1,0,0,0
56,2,2,3,2,2,4,3,7258,1,2,12,4,1,16,2.67,69047.72894688007,12784,61789.72894688007,1,1,0,0,0,0,0,0,0
22,11,3,4,4,4,2,3,8190,4,21,3,7,1,10,3.33,102997.714045,2542,94807.714045,0,1,0,1,0,0,0,1,0
32,44,4,5,1,3,2,2,11973,2,16,2,4,1,6,2.0,69047.72894688007,12784,57074.72894688007,1,0,1,1,0,0,0,1,1
42,4,3,5,4,3,4,3,19232,1,22,17,11,1,28,3.67,102997.714045,2542,83765.714045,0,0,1,0,1,0,0,1,0
38,12,1,5,3,2,2,4,16135,1,10,8,6,1,14,2.33,69047.72894688007,12784,52912.72894688007,0,1,0,0,1,0,1,0,0
35,3,4,5,3,2,4,2,17700,2,8,3,4,1,7,3.0,69047.72894688007,12784,51347.72894688007,1,1,0,0,1,0,1,0,0
52,15,1,3,2,4,1,2,18946,1,27,2,4,1,6,2.33,69047.72894688007,12784,50101.72894688007,0,1,0,0,1,0,0,1,0
55,3,4,3,5,1,2,2,9103,1,23,5,8,1,13,2.67,69047.72894688007,12784,59944.72894688007,0,0,1,1,0,0,0,1,0
46,17,2,4,3,2,2,3,14454,4,7,5,7,1,12,2.33,102997.714045,2542,88543.714045,1,0,0,0,1,0,1,0,1
50,42,2,2,5,4,2,4,3877,1,17,11,0,0,11,3.67,69047.72894688007,12784,65170.72894688007,0,0,1,0,0,0,0,1,0
28,1,1,4,1,2,2,1,5984,1,6,3,9,1,12,1.67,102997.714045,2542,97013.714045,1,1,0,0,0,0,1,0,1
47,19,1,1,2,2,3,1,18773,1,3,3,0,0,3,2.33,102997.714045,2542,84224.714045,1,1,0,0,1,1,0,0,1
34,38,4,3,2,3,3,3,12048,3,12,4,6,1,10,2.67,102997.714045,2542,90949.714045,0,0,0,1,0,0,0,1,0
45,22,1,5,4,1,3,3,10204,1,29,13,6,1,19,2.67,69047.72894688007,12784,58843.72894688007,0,1,0,1,0,0,0,1,0
34,13,3,3,3,4,3,2,8628,1,8,7,1,0,8,3.33,91683.75438596492,139,83055.75438596492,0,0,0,1,0,0,1,0,0
34,49,2,1,4,4,2,2,12628,4,29,8,5,1,13,3.33,102997.714045,2542,90369.714045,1,0,1,1,0,0,0,1,0
22,28,2,5,1,2,4,4,4305,4,21,11,7,1,18,2.33,69047.72894688007,12784,64742.72894688007,0,0,0,0,0,0,0,1,0
55,39,1,3,4,4,3,3,10391,4,29,4,3,1,7,3.67,69047.72894688007,12784,58656.72894688007,0,0,1,1,0,0,0,1,0
49,28,3,1,5,4,1,3,6977,4,9,12,4,1,16,3.33,69047.72894688007,12784,62070.72894688007,1,0,0,0,0,0,1,0,0
20,41,1,1,2,1,3,2,3775,1,22,6,3,1,9,2.0,102997.714045,2542,99222.714045,0,0,0,0,0,0,0,1,0
41,46,2,4,1,1,1,1,16510,4,23,1,5,1,6,1.0,69047.72894688007,12784,52537.72894688007,0,1,0,0,1,0,0,1,0
54,23,1,5,1,4,3,2,8419,4,25,2,8,1,10,2.67,102997.714045,2542,94578.714045,0,0,1,1,0,0,0,1,0
36,35,4,1,5,3,4,3,6703,4,20,11,9,1,20,4.0,69047.72894688007,12784,62344.72894688007,0,0,1,0,0,0,0,1,1
49,25,2,4,1,1,1,3,12172,2,6,13,2,0,15,1.0,69047.72894688007,12784,56875.72894688007,0,0,1,1,0,0,1,0,0
43,42,4,3,3,3,2,2,18008,3,9,8,9,1,17,2.67,69047.72894688007,12784,51039.72894688007,0,1,0,0,1,0,1,0,0
45,28,1,2,1,2,2,4,14812,3,8,6,1,0,7,1.67,69047.72894688007,12784,54235.72894688007,1,0,0,0,1,0,1,0,0
28,4,3,2,3,2,2,4,4221,1,5,4,0,0,4,2.33,91683.75438596492,139,87462.75438596492,0,0,1,0,0,1,0,0,0
53,3,3,3,3,2,2,2,5729,1,14,1,6,1,7,2.33,69047.72894688007,12784,63318.72894688007,0,0,0,0,0,0,0,1,0
49,6,4,1,4,4,2,4,4336,2,27,1,4,1,5,3.33,102997.714045,2542,98661.714045,0,0,1,0,0,0,0,1,0
58,7,1,1,5,1,4,3,12819,2,21,14,7,1,21,3.33,69047.72894688007,12784,56228.72894688007,0,0,0,1,0,0,0,1,0
46,10,2,4,2,3,1,1,18044,1,8,1,4,1,5,2.0,69047.72894688007,12784,51003.72894688007,0,1,0,0,1,0,1,0,0
32,1,2,1,2,3,3,3,2332,6,3,0,0,0,0,2.67,17372.83423076923,33,15040.83423076923,0,0,1,0,0,1,0,0,0
